Id,Dwelling Type,Lot Frontage,Lot Area,Land Contour,Neighborhood,Location Condition,Overall Quality,Overall Cond,Year Built,Masonry/Veneer Area,Basement Finished Area,Basement Unfinished Area,1st Floor Area,2nd Floor Area,Bedrooms Above Grade,Kitchen Qual,Total Rooms Above Grade,Fireplaces,Garage Finish,Garage Cars,Sale Condition,Sale Price,Porch Area,Full Bathrooms,Half Bathrooms,Pool,Extra Kitchens,Baths per Bedroom,dt_1-1/2 STORY ALL AGES,dt_1-STORY 1945 & OLDER,dt_1-STORY PUD,dt_2 FAMILY CONVERSION,dt_2-1/2 STORY ALL AGES,dt_2-STORY 1945 & OLDER,dt_2-STORY 1946 & NEWER,dt_2-STORY PUD,dt_DUPLEX,dt_SPLIT FOYER,dt_SPLIT OR MULTI-LEVEL,lc_Banked,lc_Depression,lc_Hillside,nh_Bloomington Heights,nh_Bluestem,nh_Briardale,nh_Brookside,nh_Clear Creek,nh_College Creek,nh_Crawford,nh_Edwards,nh_Gilbert,nh_Iowa DOT and Rail Road,nh_Meadow Village,nh_Mitchell,nh_Northpark Villa,nh_Northridge,nh_Northridge Heights,nh_Northwest Ames,nh_Old Town,nh_Sawyer,nh_Sawyer West,nh_Somerset,nh_South & West of Iowa State,nh_Stone Brook,nh_Timberland,nh_Veenker,locc_Adjacent Arterial St,locc_Adjacent Feeder St,locc_Adjacent Pos Feature,locc_Adjacent Railroad,locc_Near Pos Feature,locc_Near Railroad,sc_Abnormal Sale,sc_Allocation,sc_Home not complete,sc_Sale within Family,gf_Finished,gf_Rough Finished,gf_Unfinished
241,1-STORY 1946 & NEWER,75.0,9000,Level,Somerset,Normal,8,5,2008,36.0,1078,488,1566,0,3,Good,7,0,Rough Finished,2,Normal Sale,262500,312,3,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
242,1-STORY 1945 & OLDER,40.0,3880,Level,Old Town,Normal,5,9,1945,0.0,329,357,866,0,2,Good,4,0,No Garage,0,Normal Sale,110500,100,1,0,0,0,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243,1-1/2 STORY ALL AGES,63.0,5000,Level,Old Town,Normal,5,4,1900,0.0,0,540,889,551,3,Average,6,0,Unfinished,1,Normal Sale,79000,77,1,0,0,0,0.3333333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
244,2-STORY PUD,75.0,10762,Level,Sawyer West,Normal,6,6,1980,0.0,0,626,626,591,3,Average,6,1,Rough Finished,1,Normal Sale,120000,28,1,1,0,0,0.3333333333333333,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
245,2-STORY 1946 & NEWER,0.0,8880,Level,Sawyer West,Normal,7,5,1994,0.0,695,253,1222,888,3,Good,8,2,Rough Finished,2,Normal Sale,205000,130,3,1,0,0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
246,1-STORY 1946 & NEWER,80.0,10400,Level,Northwest Ames,Normal,7,5,1988,102.0,929,916,1872,0,3,Average,6,1,Finished,2,Normal Sale,241500,236,2,1,0,0,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
248,1-STORY 1946 & NEWER,75.0,11310,Level,North Ames,Normal,6,5,1954,0.0,0,1367,1375,0,2,Average,5,1,Unfinished,2,Normal Sale,140000,30,1,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
249,2-STORY 1946 & NEWER,72.0,11317,Level,College Creek,Normal,7,5,2003,101.0,0,840,840,828,3,Good,8,0,Rough Finished,2,Normal Sale,180000,212,2,1,0,0,0.6666666666666666,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
250,1-1/2 STORY ALL AGES,0.0,159000,Depression,Clear Creek,Normal,6,7,1958,472.0,697,747,1444,700,4,Good,7,2,Finished,2,Normal Sale,277000,98,2,1,0,0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
251,1-STORY 1945 & OLDER,55.0,5350,Level,Brookside,Normal,3,2,1940,0.0,0,728,1306,0,3,Fair,6,0,No Garage,0,Normal Sale,76500,263,1,0,0,0,0.3333333333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
252,1-STORY PUD,44.0,4750,Hillside,Crawford,Normal,8,5,2006,481.0,1573,0,1625,0,2,Good,5,1,Finished,2,Sale between family members,235000,276,3,1,0,0,1.5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
253,2-STORY 1946 & NEWER,65.0,8366,Level,Sawyer West,Normal,6,5,2004,0.0,0,798,798,842,3,Good,6,0,Rough Finished,2,Normal Sale,173000,183,2,1,0,0,0.6666666666666666,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
254,SPLIT OR MULTI-LEVEL,85.0,9350,Level,North Ames,Normal,6,7,1964,108.0,270,452,1302,0,3,Good,7,0,Rough Finished,1,Normal Sale,158000,333,2,1,0,0,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
255,1-STORY 1946 & NEWER,70.0,8400,Level,North Ames,Normal,5,6,1957,0.0,922,392,1314,0,3,Average,5,0,Rough Finished,1,Normal Sale,145000,250,2,0,0,0,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
256,2-STORY 1946 & NEWER,66.0,8738,Level,Gilbert,Normal,7,5,1999,302.0,0,975,1005,1286,4,Good,8,1,Finished,2,Normal Sale,230000,192,2,1,0,0,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
257,2-STORY 1946 & NEWER,64.0,8791,Level,Somerset,Normal,6,5,2003,0.0,503,361,864,864,3,Good,7,0,Rough Finished,2,Normal Sale,207500,272,2,1,0,0,0.6666666666666666,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
258,1-STORY 1946 & NEWER,68.0,8814,Level,College Creek,Normal,7,5,2006,180.0,1334,270,1604,0,3,Good,8,1,Rough Finished,2,"Abnormal Sale -  trade, foreclosure, short sale",220000,233,3,1,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
259,2-STORY 1946 & NEWER,80.0,12435,Level,College Creek,Normal,7,5,2001,172.0,361,602,963,829,3,Good,7,1,Rough Finished,2,Normal Sale,231500,341,2,1,0,0,0.6666666666666666,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
260,1-STORY 1946 & NEWER,70.0,12702,Level,Old Town,Normal,5,5,1956,0.0,0,0,882,0,2,Average,4,0,Unfinished,1,Normal Sale,97000,45,1,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
261,SPLIT OR MULTI-LEVEL,120.0,19296,Level,North Ames,Adjacent Arterial St,6,5,1962,399.0,672,0,1382,0,3,Average,6,1,Unfinished,2,Normal Sale,176000,252,2,0,0,0,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
262,2-STORY 1946 & NEWER,69.0,9588,Level,College Creek,Normal,8,5,2007,270.0,0,1482,1482,1092,3,Excellent,10,1,Finished,3,Home was not completed when last assessed (associated with New Homes),276000,148,2,1,0,0,0.6666666666666666,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
263,SPLIT OR MULTI-LEVEL,88.0,8471,Level,Sawyer,Normal,6,7,1977,46.0,506,0,1212,0,3,Average,6,1,Unfinished,2,Normal Sale,151000,304,2,0,0,0,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
264,1-1/2 STORY ALL AGES,50.0,5500,Level,Old Town,Normal,5,7,1929,0.0,234,0,926,0,3,Average,6,0,Unfinished,2,Normal Sale,130000,0,2,0,0,0,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
266,1-STORY 1946 & NEWER,78.0,12090,Level,Northwest Ames,Normal,6,6,1981,210.0,588,606,1422,0,3,Good,7,1,Finished,2,Normal Sale,175500,276,2,0,0,0,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
267,2-STORY 1946 & NEWER,70.0,11207,Hillside,Gilbert,Normal,6,5,1997,0.0,714,88,802,709,3,Average,8,1,Finished,2,Normal Sale,185000,170,3,1,0,0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
268,2-1/2 STORY ALL AGES,60.0,8400,Banked,South & West of Iowa State,Normal,5,8,1939,0.0,378,342,1052,720,4,Good,8,1,Unfinished,1,Normal Sale,179500,286,2,1,0,0,0.5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
269,1-STORY 1945 & OLDER,71.0,6900,Level,Iowa DOT and Rail Road,Normal,5,6,1940,0.0,403,212,778,0,2,Average,4,1,Finished,1,Normal Sale,120500,25,1,0,0,0,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
270,1-STORY 1946 & NEWER,0.0,7917,Level,Edwards,Normal,6,7,1976,174.0,751,392,1113,0,3,Average,6,1,Rough Finished,1,Normal Sale,148000,400,2,1,0,0,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
271,2-STORY 1946 & NEWER,84.0,10728,Level,Somerset,Normal,8,5,2006,0.0,0,1095,1095,844,3,Good,8,1,Rough Finished,3,Home was not completed when last assessed (associated with New Homes),266000,243,2,1,0,0,0.6666666666666666,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
272,1-STORY 1946 & NEWER,73.0,39104,Depression,Clear Creek,Normal,7,7,1954,0.0,226,96,1363,0,2,Average,5,2,Unfinished,2,Normal Sale,241500,81,2,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
273,2-STORY 1946 & NEWER,92.0,11764,Level,Northridge,Normal,8,7,1999,348.0,524,628,1164,1106,4,Good,9,1,Finished,3,Normal Sale,290000,189,2,1,0,0,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
274,1-STORY 1946 & NEWER,80.0,9600,Level,North Ames,Adjacent Feeder St,6,6,1958,183.0,620,0,1632,0,3,Average,6,1,Rough Finished,1,Normal Sale,139000,289,3,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
275,1-STORY 1946 & NEWER,76.0,8314,Level,Mitchell,Normal,5,7,1982,0.0,546,270,816,0,2,Average,5,0,Unfinished,1,Normal Sale,124500,168,1,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
276,1-1/2 STORY ALL AGES,55.0,7264,Level,Brookside,Normal,7,7,1925,0.0,0,952,952,596,3,Excellent,5,0,Unfinished,2,Normal Sale,205000,218,2,1,0,0,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
277,1-STORY 1946 & NEWER,129.0,9196,Level,Mitchell,Normal,7,5,2003,0.0,0,1560,1560,0,3,Good,7,0,Finished,2,Normal Sale,201000,250,2,0,0,0,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
278,1-STORY 1946 & NEWER,140.0,19138,Level,Gilbert,Normal,4,5,1951,0.0,120,744,864,0,2,Average,4,0,Unfinished,2,Normal Sale,141000,0,1,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
279,1-STORY 1946 & NEWER,107.0,14450,Level,Northridge Heights,Normal,9,5,2006,315.0,0,2121,2121,0,3,Excellent,8,1,Finished,3,Home was not completed when last assessed (associated with New Homes),415298,364,2,1,0,0,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
280,2-STORY 1946 & NEWER,83.0,10005,Level,Clear Creek,Normal,7,5,1977,299.0,392,768,1156,866,4,Average,8,1,Finished,2,Normal Sale,192000,405,2,1,0,0,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
281,2-STORY 1946 & NEWER,82.0,11287,Level,Sawyer West,Normal,7,6,1989,340.0,421,386,1175,807,3,Good,7,1,Finished,2,Normal Sale,228500,280,2,1,0,0,0.6666666666666666,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
282,1-STORY 1946 & NEWER,60.0,7200,Level,Somerset,Normal,6,5,2006,68.0,905,357,1262,0,2,Good,5,0,Finished,2,Home was not completed when last assessed (associated with New Homes),185000,120,2,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
283,1-STORY PUD,34.0,5063,Level,Northridge Heights,Normal,7,5,2007,166.0,904,410,1314,0,2,Good,6,1,Rough Finished,2,Normal Sale,207500,234,3,0,0,0,1.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
284,1-STORY 1946 & NEWER,74.0,9612,Level,Somerset,Adjacent Feeder St,8,5,2008,72.0,0,1468,1468,0,3,Good,6,1,Finished,3,Home was not completed when last assessed (associated with New Homes),244600,360,2,0,0,0,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
285,1-STORY PUD,50.0,8012,Level,Sawyer West,Normal,6,5,1992,0.0,430,1145,1575,0,2,Good,5,0,Rough Finished,2,Normal Sale,179200,52,3,0,0,0,1.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
286,2-STORY PUD,35.0,4251,Level,Somerset,Normal,7,5,2006,0.0,0,625,625,625,2,Good,5,0,Rough Finished,2,Home was not completed when last assessed (associated with New Homes),164700,54,2,1,0,0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
287,1-1/2 STORY ALL AGES,77.0,9786,Banked,North Ames,Normal,6,7,1962,0.0,600,312,1085,649,3,Good,7,1,Rough Finished,2,Normal Sale,159000,128,1,1,0,0,0.3333333333333333,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
288,1-STORY 1946 & NEWER,0.0,8125,Level,North Ames,Normal,4,4,1971,0.0,614,244,858,0,3,Average,5,0,No Garage,0,Normal Sale,88000,0,1,0,0,0,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
289,1-STORY 1946 & NEWER,0.0,9819,Level,Sawyer,Normal,5,5,1967,31.0,450,432,900,0,3,Average,5,0,Unfinished,1,Normal Sale,122000,0,1,0,0,0,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
290,2-STORY 1945 & OLDER,60.0,8730,Level,Brookside,Adjacent Railroad,6,7,1915,0.0,0,698,698,698,3,Average,7,0,Unfinished,1,Normal Sale,153575,259,1,0,0,0,0.3333333333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
291,2-STORY 1946 & NEWER,120.0,15611,Level,College Creek,Normal,8,5,2006,0.0,0,1079,1079,840,3,Good,8,1,Rough Finished,2,Home was not completed when last assessed (associated with New Homes),233230,51,2,1,0,0,0.6666666666666666,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
292,2 FAMILY CONVERSION,55.0,5687,Banked,South & West of Iowa State,Normal,5,6,1912,0.0,210,570,936,780,6,Fair,9,0,No Garage,0,Normal Sale,135900,184,3,0,0,0,0.5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
293,1-1/2 STORY ALL AGES,60.0,11409,Level,Edwards,Normal,5,4,1949,0.0,292,476,1148,568,3,Average,8,1,Unfinished,1,Normal Sale,131000,160,1,1,0,0,0.3333333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
294,2-STORY 1946 & NEWER,0.0,16659,Level,Northwest Ames,Adjacent Pos Feature,7,7,1977,34.0,795,0,1468,795,3,Good,9,1,Finished,2,Normal Sale,235000,250,3,1,0,0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
295,1-STORY 1946 & NEWER,80.0,9600,Level,North Ames,Normal,6,5,1953,238.0,1285,131,1644,0,3,Average,7,2,Finished,2,Normal Sale,167000,110,2,0,0,0,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
296,SPLIT OR MULTI-LEVEL,37.0,7937,Level,Mitchell,Normal,6,6,1984,0.0,819,184,1003,0,3,Average,6,0,Unfinished,2,Normal Sale,142500,120,2,0,0,0,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
297,1-1/2 STORY ALL AGES,75.0,13710,Level,Iowa DOT and Rail Road,Normal,5,5,1950,0.0,420,490,910,648,4,Average,6,0,Unfinished,1,Normal Sale,152000,289,1,1,0,0,0.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
298,2-STORY 1946 & NEWER,66.0,7399,Level,Somerset,Normal,7,5,1997,1600.0,649,326,975,975,3,Good,7,1,Rough Finished,2,Normal Sale,239000,208,2,1,0,0,0.6666666666666666,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
299,2-STORY 1946 & NEWER,90.0,11700,Level,Northwest Ames,Normal,6,6,1968,365.0,384,143,1041,702,3,Average,7,1,Unfinished,2,Normal Sale,175000,224,1,3,0,0,0.3333333333333333,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
300,1-STORY 1946 & NEWER,80.0,14000,Level,Crawford,Normal,6,8,1950,0.0,0,1092,1152,0,3,Good,6,1,Unfinished,1,Sale between family members,158500,36,1,1,0,0,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
301,2 FAMILY CONVERSION,90.0,15750,Level,Crawford,Normal,5,5,1953,56.0,841,324,1336,0,2,Average,5,2,Unfinished,1,Normal Sale,157000,0,2,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
302,2-STORY 1946 & NEWER,66.0,16226,Level,College Creek,Normal,8,5,1998,0.0,281,747,1210,1242,4,Good,9,1,Finished,2,Normal Sale,267000,258,2,1,0,0,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
303,1-STORY 1946 & NEWER,118.0,13704,Level,College Creek,Normal,7,5,2001,150.0,0,1541,1541,0,3,Good,6,1,Rough Finished,3,Normal Sale,205000,549,2,0,0,0,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
304,1-STORY 1946 & NEWER,70.0,9800,Level,College Creek,Normal,5,7,1972,0.0,894,0,894,0,3,Average,5,0,Unfinished,2,"Abnormal Sale -  trade, foreclosure, short sale",149900,256,2,0,0,0,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
305,2-1/2 STORY ALL AGES,87.0,18386,Level,Old Town,Normal,7,9,1880,0.0,0,1470,1675,1818,3,Good,10,1,Unfinished,3,Normal Sale,295000,302,3,0,0,0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
306,1-STORY 1946 & NEWER,80.0,10386,Level,College Creek,Normal,8,5,2004,246.0,1464,536,2000,0,3,Good,8,0,Finished,3,Normal Sale,305900,168,3,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
