,Dwelling Type,Lot Frontage,Lot Area,Land Contour,Neighborhood,Location Condition,Overall Quality,Overall Cond,Year Built,Masonry/Veneer Area,Basement Finished Area,Basement Unfinished Area,1st Floor Area,2nd Floor Area,Total Area,Bedrooms Above Grade,Kitchen Qual,Total Rooms Above Grade,Fireplaces,Garage Finish,Garage Cars,Sale Condition,Sale Price,Sale Price Cat,Porch Area,Full Bathrooms,Half Bathrooms,Bathrooms,Pool,Extra Kitchens,Baths per Bedroom,dt_1-1/2 STORY ALL AGES,dt_1-STORY 1945 & OLDER,dt_1-STORY PUD,dt_2 FAMILY CONVERSION,dt_2-1/2 STORY ALL AGES,dt_2-STORY 1945 & OLDER,dt_2-STORY 1946 & NEWER,dt_2-STORY PUD,dt_DUPLEX,dt_SPLIT FOYER,dt_SPLIT OR MULTI-LEVEL,lc_Banked,lc_Depression,lc_Hillside,nh_Bloomington Heights,nh_Bluestem,nh_Briardale,nh_Brookside,nh_Clear Creek,nh_College Creek,nh_Crawford,nh_Edwards,nh_Gilbert,nh_Iowa DOT and Rail Road,nh_Meadow Village,nh_Mitchell,nh_Northpark Villa,nh_Northridge,nh_Northridge Heights,nh_Northwest Ames,nh_Old Town,nh_Sawyer,nh_Sawyer West,nh_Somerset,nh_South & West of Iowa State,nh_Stone Brook,nh_Timberland,nh_Veenker,locc_Adjacent Arterial St,locc_Adjacent Feeder St,locc_Adjacent Pos Feature,locc_Adjacent Railroad,locc_Near Pos Feature,locc_Near Railroad,sc_Abnormal Sale,sc_Allocation,sc_Home not complete,sc_Sale within Family,gf_Finished,gf_Rough Finished,gf_Unfinished,Kitchen Quality Num,School_Name,School_Index,Comprehensive_Decision,Targeted_Decision,Growth,Percent Proficient,Percent_Male,Percent_Female,Percent_EL,Percent_FRL,Percent_IEP,Percent_Asian,Percent_Black,Percent_PacIs,Percent_Hispanic,Percent_Multi,Percent_NatAm,Percent_White,Percent_Foster_Care,Percent_Military_Connected,Percent_Migrant,Percent_Homeless,sch_Edwards,sch_Fellows,sch_Gilbert,sch_Meeker,sch_Mitchell,sch_Sawyer
329,1-STORY 1946 & NEWER,85,9187,Level,Somerset,Normal,9,5,2009,162,1121,645,1766,0,1766,2,Excellent,7,1,Finished,3,Home was not completed when last assessed (associated with New Homes),370878,215K or more,325,3,1,3.5,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,4,Fellows,59.55,0,1,52.75,83.805,51,49,10.5,21.4,11.7,21.1,5.2,0,6.9,6.5,0,60.4,0,0,0,0.5,0,1,0,0,0,0
330,2-STORY 1946 & NEWER,65,8125,Level,Somerset,Normal,7,6,2007,0,0,813,822,843,1665,3,Good,7,0,Rough Finished,2,Normal Sale,205950,165K up to 215K,0,2,1,2.5,0,0,0.666666667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,Fellows,59.55,0,1,52.75,83.805,51,49,10.5,21.4,11.7,21.1,5.2,0,6.9,6.5,0,60.4,0,0,0,0.5,0,1,0,0,0,0
331,1-STORY 1946 & NEWER,49,20896,Level,Somerset,Adjacent Railroad,8,5,2005,0,1721,356,2097,0,2097,1,Excellent,8,1,Finished,3,Home was not completed when last assessed (associated with New Homes),423000,215K or more,459,2,1,2.5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,4,Fellows,59.55,0,1,52.75,83.805,51,49,10.5,21.4,11.7,21.1,5.2,0,6.9,6.5,0,60.4,0,0,0,0.5,0,1,0,0,0,0
332,2-STORY 1946 & NEWER,84,10207,Level,Somerset,Normal,7,6,2007,0,0,874,874,887,1761,3,Good,7,0,Finished,2,Home was not completed when last assessed (associated with New Homes),227875,215K or more,249,3,0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3,Fellows,59.55,0,1,52.75,83.805,51,49,10.5,21.4,11.7,21.1,5.2,0,6.9,6.5,0,60.4,0,0,0,0.5,0,1,0,0,0,0
333,2-STORY PUD,0,5105,Level,Somerset,Normal,7,5,2004,0,239,312,551,551,1102,2,Good,4,0,Unfinished,2,Normal Sale,148800,132K up to 165K,60,2,1,2.5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,Fellows,59.55,0,1,52.75,83.805,51,49,10.5,21.4,11.7,21.1,5.2,0,6.9,6.5,0,60.4,0,0,0,0.5,0,1,0,0,0,0
334,1-STORY PUD,59,4282,Level,Somerset,Normal,7,5,2004,0,16,1375,1391,0,1391,2,Good,5,0,Rough Finished,2,Normal Sale,196000,165K up to 215K,314,2,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,Fellows,59.55,0,1,52.75,83.805,51,49,10.5,21.4,11.7,21.1,5.2,0,6.9,6.5,0,60.4,0,0,0,0.5,0,1,0,0,0,0
335,2-STORY PUD,34,3230,Level,Somerset,Normal,6,5,1999,894,381,348,742,729,1471,3,Average,6,0,Unfinished,2,Normal Sale,172500,165K up to 215K,24,2,1,2.5,0,0,0.666666667,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,Fellows,59.55,0,1,52.75,83.805,51,49,10.5,21.4,11.7,21.1,5.2,0,6.9,6.5,0,60.4,0,0,0,0.5,0,1,0,0,0,0
336,2-STORY PUD,24,2280,Level,Somerset,Normal,7,5,1999,360,549,195,757,744,1501,3,Average,6,0,Unfinished,2,Normal Sale,179400,165K up to 215K,0,2,1,2.5,0,0,0.666666667,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,Fellows,59.55,0,1,52.75,83.805,51,49,10.5,21.4,11.7,21.1,5.2,0,6.9,6.5,0,60.4,0,0,0,0.5,0,1,0,0,0,0
337,2-STORY 1946 & NEWER,72,8640,Level,Somerset,Normal,7,5,2009,0,24,732,764,783,1547,3,Good,7,0,Unfinished,2,Normal Sale,215200,215K or more,214,2,1,2.5,0,0,0.666666667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,Fellows,59.55,0,1,52.75,83.805,51,49,10.5,21.4,11.7,21.1,5.2,0,6.9,6.5,0,60.4,0,0,0,0.5,0,1,0,0,0,0
338,1-STORY 1946 & NEWER,75,14587,Level,Somerset,Normal,9,5,2008,284,0,1498,1506,0,1506,2,Excellent,6,1,Finished,2,Home was not completed when last assessed (associated with New Homes),264132,215K or more,174,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,4,Fellows,59.55,0,1,52.75,83.805,51,49,10.5,21.4,11.7,21.1,5.2,0,6.9,6.5,0,60.4,0,0,0,0.5,0,1,0,0,0,0
339,1-STORY 1946 & NEWER,76,9158,Level,Somerset,Normal,8,5,2007,140,0,1496,1496,0,1496,3,Good,7,0,Finished,2,Home was not completed when last assessed (associated with New Homes),225000,215K or more,298,2,0,2,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3,Fellows,59.55,0,1,52.75,83.805,51,49,10.5,21.4,11.7,21.1,5.2,0,6.9,6.5,0,60.4,0,0,0,0.5,0,1,0,0,0,0
340,1-STORY 1946 & NEWER,91,12274,Level,Somerset,Normal,7,5,2008,256,0,1417,1428,0,1428,3,Excellent,6,0,Rough Finished,2,Home was not completed when last assessed (associated with New Homes),227680,215K or more,60,2,0,2,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4,Fellows,59.55,0,1,52.75,83.805,51,49,10.5,21.4,11.7,21.1,5.2,0,6.9,6.5,0,60.4,0,0,0,0.5,0,1,0,0,0,0
341,1-STORY 1946 & NEWER,81,11216,Level,Somerset,Normal,8,5,2006,0,0,1489,1489,0,1489,3,Good,7,1,Rough Finished,2,Home was not completed when last assessed (associated with New Homes),232600,215K or more,140,2,0,2,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,Fellows,59.55,0,1,52.75,83.805,51,49,10.5,21.4,11.7,21.1,5.2,0,6.9,6.5,0,60.4,0,0,0,0.5,0,1,0,0,0,0
342,2-STORY PUD,24,2544,Level,Somerset,Normal,7,5,2005,0,0,600,520,623,1143,2,Good,4,0,Rough Finished,2,Normal Sale,147400,132K up to 165K,166,2,1,2.5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,Fellows,59.55,0,1,52.75,83.805,51,49,10.5,21.4,11.7,21.1,5.2,0,6.9,6.5,0,60.4,0,0,0,0.5,0,1,0,0,0,0
343,2-STORY PUD,30,3180,Level,Somerset,Normal,7,5,2005,0,0,600,520,600,1120,2,Good,4,0,Rough Finished,2,Normal Sale,151000,132K up to 165K,166,2,1,2.5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,Fellows,59.55,0,1,52.75,83.805,51,49,10.5,21.4,11.7,21.1,5.2,0,6.9,6.5,0,60.4,0,0,0,0.5,0,1,0,0,0,0
344,1-STORY 1946 & NEWER,72,8640,Level,Somerset,Normal,7,5,2007,0,0,1372,1372,0,1372,3,Good,6,0,Finished,2,Home was not completed when last assessed (associated with New Homes),250580,215K or more,140,2,0,2,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3,Fellows,59.55,0,1,52.75,83.805,51,49,10.5,21.4,11.7,21.1,5.2,0,6.9,6.5,0,60.4,0,0,0,0.5,0,1,0,0,0,0
345,2-STORY 1946 & NEWER,75,9000,Level,Somerset,Normal,8,5,2007,0,64,1120,1184,1426,2610,4,Excellent,11,1,Finished,2,Home was not completed when last assessed (associated with New Homes),303477,215K or more,572,2,1,2.5,0,0,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,4,Fellows,59.55,0,1,52.75,83.805,51,49,10.5,21.4,11.7,21.1,5.2,0,6.9,6.5,0,60.4,0,0,0,0.5,0,1,0,0,0,0
346,1-STORY PUD,50,5119,Level,Somerset,Normal,9,5,1999,60,1238,460,1709,0,1709,2,Good,5,1,Finished,2,"Abnormal Sale -  trade, foreclosure, short sale",328900,215K or more,162,3,0,3,0,0,1.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3,Fellows,59.55,0,1,52.75,83.805,51,49,10.5,21.4,11.7,21.1,5.2,0,6.9,6.5,0,60.4,0,0,0,0.5,0,1,0,0,0,0
347,1-STORY 1946 & NEWER,116,13501,Level,Somerset,Normal,8,5,2006,208,63,1560,1636,0,1636,3,Good,8,1,Rough Finished,3,Normal Sale,255000,215K or more,60,3,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,Fellows,59.55,0,1,52.75,83.805,51,49,10.5,21.4,11.7,21.1,5.2,0,6.9,6.5,0,60.4,0,0,0,0.5,0,1,0,0,0,0
348,2-STORY PUD,30,3000,Level,Somerset,Normal,6,5,2009,76,294,318,612,612,1224,2,Good,4,0,Rough Finished,2,Home was not completed when last assessed (associated with New Homes),173733,165K up to 215K,234,2,1,2.5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,Fellows,59.55,0,1,52.75,83.805,51,49,10.5,21.4,11.7,21.1,5.2,0,6.9,6.5,0,60.4,0,0,0,0.5,0,1,0,0,0,0
349,1-STORY 1946 & NEWER,84,11670,Level,Somerset,Near Railroad,9,5,2006,302,0,1905,1905,0,1905,3,Excellent,8,1,Finished,3,Normal Sale,320000,215K or more,191,2,0,2,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,4,Fellows,59.55,0,1,52.75,83.805,51,49,10.5,21.4,11.7,21.1,5.2,0,6.9,6.5,0,60.4,0,0,0,0.5,0,1,0,0,0,0
350,2-STORY 1946 & NEWER,75,9675,Level,Somerset,Normal,7,5,2005,0,341,772,1113,858,1971,3,Good,8,1,Rough Finished,2,Normal Sale,253000,215K or more,48,2,1,2.5,0,0,0.666666667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,Fellows,59.55,0,1,52.75,83.805,51,49,10.5,21.4,11.7,21.1,5.2,0,6.9,6.5,0,60.4,0,0,0,0.5,0,1,0,0,0,0
351,2-STORY PUD,24,2572,Level,Somerset,Normal,7,5,1999,0,604,92,696,720,1416,3,Good,6,0,Unfinished,2,Normal Sale,155000,132K up to 165K,44,3,1,3.5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,Fellows,59.55,0,1,52.75,83.805,51,49,10.5,21.4,11.7,21.1,5.2,0,6.9,6.5,0,60.4,0,0,0,0.5,0,1,0,0,0,0
352,1-STORY 1946 & NEWER,95,11639,Level,Somerset,Normal,7,5,2007,0,0,1428,1428,0,1428,3,Good,6,0,Finished,2,Home was not completed when last assessed (associated with New Homes),182000,165K up to 215K,120,2,0,2,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3,Fellows,59.55,0,1,52.75,83.805,51,49,10.5,21.4,11.7,21.1,5.2,0,6.9,6.5,0,60.4,0,0,0,0.5,0,1,0,0,0,0
353,2-STORY PUD,0,2651,Level,Somerset,Normal,7,5,2000,0,641,32,673,709,1382,3,Good,6,0,Unfinished,2,Normal Sale,165000,132K up to 165K,203,3,1,3.5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,Fellows,59.55,0,1,52.75,83.805,51,49,10.5,21.4,11.7,21.1,5.2,0,6.9,6.5,0,60.4,0,0,0,0.5,0,1,0,0,0,0
354,1-STORY PUD,35,4274,Level,Somerset,Normal,7,5,2006,0,1106,135,1241,0,1241,1,Good,4,0,Finished,2,Home was not completed when last assessed (associated with New Homes),199900,165K up to 215K,116,2,1,2.5,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3,Fellows,59.55,0,1,52.75,83.805,51,49,10.5,21.4,11.7,21.1,5.2,0,6.9,6.5,0,60.4,0,0,0,0.5,0,1,0,0,0,0
355,2-STORY 1946 & NEWER,65,8125,Level,Somerset,Normal,7,5,2006,0,0,770,778,798,1576,3,Good,6,0,Rough Finished,2,Home was not completed when last assessed (associated with New Homes),197000,165K up to 215K,50,2,1,2.5,0,0,0.666666667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,Fellows,59.55,0,1,52.75,83.805,51,49,10.5,21.4,11.7,21.1,5.2,0,6.9,6.5,0,60.4,0,0,0,0.5,0,1,0,0,0,0
356,1-STORY 1946 & NEWER,75,11957,Level,Somerset,Adjacent Railroad,8,5,2006,53,24,1550,1574,0,1574,3,Good,7,1,Rough Finished,3,Normal Sale,232000,215K or more,248,2,0,2,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,Fellows,59.55,0,1,52.75,83.805,51,49,10.5,21.4,11.7,21.1,5.2,0,6.9,6.5,0,60.4,0,0,0,0.5,0,1,0,0,0,0
357,2-STORY 1946 & NEWER,85,10574,Level,Somerset,Normal,8,5,2005,0,0,1082,1082,871,1953,3,Good,9,1,Rough Finished,3,Normal Sale,252000,215K or more,210,2,1,2.5,0,0,0.666666667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,Fellows,59.55,0,1,52.75,83.805,51,49,10.5,21.4,11.7,21.1,5.2,0,6.9,6.5,0,60.4,0,0,0,0.5,0,1,0,0,0,0
358,1-STORY PUD,37,3316,Level,Somerset,Normal,8,5,2005,0,1039,208,1247,0,1247,1,Good,4,1,Finished,2,Normal Sale,197000,165K up to 215K,84,2,1,2.5,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,Fellows,59.55,0,1,52.75,83.805,51,49,10.5,21.4,11.7,21.1,5.2,0,6.9,6.5,0,60.4,0,0,0,0.5,0,1,0,0,0,0
359,2-STORY PUD,24,2160,Level,Somerset,Normal,7,5,1999,212,510,90,624,628,1252,2,Good,4,0,Unfinished,2,Normal Sale,160000,132K up to 165K,48,3,1,3.5,0,0,1.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,Fellows,59.55,0,1,52.75,83.805,51,49,10.5,21.4,11.7,21.1,5.2,0,6.9,6.5,0,60.4,0,0,0,0.5,0,1,0,0,0,0
360,1-STORY 1946 & NEWER,92,11932,Level,Somerset,Adjacent Feeder St,8,5,2007,186,0,1580,1580,0,1580,3,Good,7,0,Rough Finished,3,Home was not completed when last assessed (associated with New Homes),235128,215K or more,24,2,0,2,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,3,Fellows,59.55,0,1,52.75,83.805,51,49,10.5,21.4,11.7,21.1,5.2,0,6.9,6.5,0,60.4,0,0,0,0.5,0,1,0,0,0,0
361,2-STORY PUD,35,4017,Level,Somerset,Normal,7,5,2006,0,0,625,625,625,1250,2,Good,5,0,Finished,2,Normal Sale,171900,165K up to 215K,54,2,1,2.5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,Fellows,59.55,0,1,52.75,83.805,51,49,10.5,21.4,11.7,21.1,5.2,0,6.9,6.5,0,60.4,0,0,0,0.5,0,1,0,0,0,0
362,2-STORY PUD,24,2645,Level,Somerset,Normal,8,5,1999,456,0,776,764,677,1441,2,Good,5,0,Unfinished,2,Normal Sale,174000,165K up to 215K,206,2,1,2.5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,Fellows,59.55,0,1,52.75,83.805,51,49,10.5,21.4,11.7,21.1,5.2,0,6.9,6.5,0,60.4,0,0,0,0.5,0,1,0,0,0,0
363,1-STORY 1946 & NEWER,85,10182,Level,Somerset,Near Railroad,8,5,2006,420,1220,440,1660,0,1660,3,Good,8,1,Rough Finished,2,Home was not completed when last assessed (associated with New Homes),290000,215K or more,372,3,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,3,Fellows,59.55,0,1,52.75,83.805,51,49,10.5,21.4,11.7,21.1,5.2,0,6.9,6.5,0,60.4,0,0,0,0.5,0,1,0,0,0,0
364,1-STORY 1946 & NEWER,72,8640,Level,Somerset,Normal,8,5,2009,72,936,364,1314,0,1314,3,Good,6,0,Rough Finished,2,Home was not completed when last assessed (associated with New Homes),229456,215K or more,247,3,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,Fellows,59.55,0,1,52.75,83.805,51,49,10.5,21.4,11.7,21.1,5.2,0,6.9,6.5,0,60.4,0,0,0,0.5,0,1,0,0,0,0
365,2-STORY 1946 & NEWER,86,14598,Level,Somerset,Adjacent Feeder St,6,5,2007,74,0,894,894,1039,1933,4,Good,9,1,Finished,3,Normal Sale,214000,165K up to 215K,118,2,1,2.5,0,0,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,Fellows,59.55,0,1,52.75,83.805,51,49,10.5,21.4,11.7,21.1,5.2,0,6.9,6.5,0,60.4,0,0,0,0.5,0,1,0,0,0,0
366,1-STORY 1946 & NEWER,83,9849,Level,Somerset,Normal,7,6,2007,0,0,1689,1689,0,1689,3,Good,7,0,Rough Finished,3,Home was not completed when last assessed (associated with New Homes),248328,215K or more,56,2,0,2,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,Fellows,59.55,0,1,52.75,83.805,51,49,10.5,21.4,11.7,21.1,5.2,0,6.9,6.5,0,60.4,0,0,0,0.5,0,1,0,0,0,0
367,2-STORY 1946 & NEWER,65,8125,Level,Somerset,Normal,7,5,2005,0,0,756,756,797,1553,3,Good,6,0,Rough Finished,2,Home was not completed when last assessed (associated with New Homes),186500,165K up to 215K,45,2,1,2.5,0,0,0.666666667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,Fellows,59.55,0,1,52.75,83.805,51,49,10.5,21.4,11.7,21.1,5.2,0,6.9,6.5,0,60.4,0,0,0,0.5,0,1,0,0,0,0
368,2-STORY PUD,35,3735,Level,Somerset,Normal,7,5,1999,218,450,241,713,739,1452,3,Good,6,0,Unfinished,2,Normal Sale,183900,165K up to 215K,34,3,1,3.5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,Fellows,59.55,0,1,52.75,83.805,51,49,10.5,21.4,11.7,21.1,5.2,0,6.9,6.5,0,60.4,0,0,0,0.5,0,1,0,0,0,0
369,1-STORY 1946 & NEWER,73,8688,Level,Somerset,Normal,7,5,2005,228,0,1616,1616,0,1616,3,Good,7,0,Rough Finished,3,Normal Sale,232000,215K or more,267,2,0,2,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,Fellows,59.55,0,1,52.75,83.805,51,49,10.5,21.4,11.7,21.1,5.2,0,6.9,6.5,0,60.4,0,0,0,0.5,0,1,0,0,0,0
370,1-STORY PUD,47,4230,Level,Somerset,Normal,7,5,2006,0,0,1352,1352,0,1352,2,Good,5,1,Rough Finished,2,Home was not completed when last assessed (associated with New Homes),208900,165K up to 215K,241,2,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,Fellows,59.55,0,1,52.75,83.805,51,49,10.5,21.4,11.7,21.1,5.2,0,6.9,6.5,0,60.4,0,0,0,0.5,0,1,0,0,0,0
371,1-STORY 1946 & NEWER,75,9986,Level,Somerset,Normal,8,5,2006,428,0,1795,1795,0,1795,2,Good,7,1,Rough Finished,3,Home was not completed when last assessed (associated with New Homes),147000,132K up to 165K,49,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,Fellows,59.55,0,1,52.75,83.805,51,49,10.5,21.4,11.7,21.1,5.2,0,6.9,6.5,0,60.4,0,0,0,0.5,0,1,0,0,0,0
